Source Audio,Part,Début (min:sec),Distance_Noise,Distance_Anomaly,Status,Detection_Reason,Human_validation,Comment
ml17_280a_0081_part30.wav,30,2:30,0.1254,0.4835,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0173_part3.wav,3,0:15,0.1249,0.5301,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0084_part1.wav,1,0:05,0.1248,0.5285,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0141_part10.wav,10,0:50,0.1248,0.5344,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0169_part19.wav,19,1:35,0.1246,0.511,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0081_part50.wav,50,4:10,0.1243,0.4597,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0170_part10.wav,10,0:50,0.1243,0.4217,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0154_part24.wav,24,2:00,0.1243,0.5568,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0171_part8.wav,8,0:40,0.1241,0.4924,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part13.wav,13,1:05,0.1241,0.6075,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0097_part3.wav,3,0:15,0.1238,0.4514,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0141_part30.wav,30,2:30,0.1237,0.4804,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0085_part65.wav,65,5:25,0.1237,0.5566,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0043_part10.wav,10,0:50,0.1236,0.4982,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0083_part10.wav,10,0:50,0.1236,0.5195,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0172_part3.wav,3,0:15,0.1235,0.4774,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0033_part35.wav,35,2:55,0.1234,0.4899,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part39.wav,39,3:15,0.1234,0.4803,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0168_part4.wav,4,0:20,0.1232,0.5219,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0056_part6.wav,6,0:30,0.123,0.4655,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0098_part61.wav,61,5:05,0.123,0.5332,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0148_part12.wav,12,1:00,0.1229,0.4838,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part33.wav,33,2:45,0.1228,0.5112,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0161_part13.wav,13,1:05,0.1227,0.5312,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0095_part52.wav,52,4:20,0.1226,0.5218,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part10.wav,10,0:50,0.1226,0.4872,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0099_part36.wav,36,3:00,0.1225,0.4883,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part30.wav,30,2:30,0.1225,0.4836,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0099_part20.wav,20,1:40,0.1224,0.5584,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part9.wav,9,0:45,0.1224,0.507,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0144_part50.wav,50,4:10,0.1224,0.5134,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part64.wav,64,5:20,0.1224,0.4035,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0168_part21.wav,21,1:45,0.1223,0.446,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0082_part11.wav,11,0:55,0.1222,0.5048,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0099_part48.wav,48,4:00,0.1222,0.5355,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0165_part28.wav,28,2:20,0.1221,0.5582,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0083_part2.wav,2,0:10,0.1221,0.5891,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0076_part8.wav,8,0:40,0.122,0.4667,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0171_part3.wav,3,0:15,0.122,0.4834,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0145_part34.wav,34,2:50,0.122,0.5031,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0170_part16.wav,16,1:20,0.1215,0.4155,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0076_part6.wav,6,0:30,0.1213,0.5038,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part54.wav,54,4:30,0.1213,0.4862,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0097_part25.wav,25,2:05,0.1212,0.494,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part11.wav,11,0:55,0.121,0.4581,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0099_part17.wav,17,1:25,0.121,0.5302,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part60.wav,60,5:00,0.1208,0.4719,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0086_part42.wav,42,3:30,0.1207,0.5504,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0056_part11.wav,11,0:55,0.1207,0.5191,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0015_part18.wav,18,1:30,0.1206,0.5757,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0039_part48.wav,48,4:00,0.1205,0.4788,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0171_part5.wav,5,0:25,0.1205,0.5094,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0148_part3.wav,3,0:15,0.1201,0.5541,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0083_part21.wav,21,1:45,0.12,0.4917,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0083_part29.wav,29,2:25,0.1199,0.5573,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0097_part31.wav,31,2:35,0.1195,0.4662,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part12.wav,12,1:00,0.1194,0.4861,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part7.wav,7,0:35,0.1193,0.5864,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0137_part14.wav,14,1:10,0.1191,0.5713,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0081_part21.wav,21,1:45,0.1191,0.4575,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0139_part19.wav,19,1:35,0.119,0.4438,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0097_part26.wav,26,2:10,0.1189,0.4366,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0085_part4.wav,4,0:20,0.1188,0.4917,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part17.wav,17,1:25,0.1188,0.4926,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0097_part22.wav,22,1:50,0.1187,0.498,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0072_part60.wav,60,5:00,0.1185,0.4739,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0072_part56.wav,56,4:40,0.1182,0.5046,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part9.wav,9,0:45,0.1182,0.5699,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0076_part9.wav,9,0:45,0.118,0.4637,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0082_part35.wav,35,2:55,0.1179,0.4441,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0137_part23.wav,23,1:55,0.1179,0.5113,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part29.wav,29,2:25,0.1176,0.4813,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0173_part5.wav,5,0:25,0.1173,0.4802,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0083_part20.wav,20,1:40,0.1166,0.5264,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0099_part35.wav,35,2:55,0.1165,0.513,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0150_part6.wav,6,0:30,0.1165,0.4567,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0095_part26.wav,26,2:10,0.1164,0.5047,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0098_part63.wav,63,5:15,0.1162,0.5383,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0172_part12.wav,12,1:00,0.1162,0.4415,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0095_part63.wav,63,5:15,0.1161,0.5019,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part19.wav,19,1:35,0.116,0.5068,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0171_part6.wav,6,0:30,0.1158,0.4802,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0098_part21.wav,21,1:45,0.1158,0.4735,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0169_part0.wav,0,0:00,0.1158,0.4475,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0148_part8.wav,8,0:40,0.1157,0.4624,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0084_part47.wav,47,3:55,0.1156,0.4699,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part2.wav,2,0:10,0.1156,0.5443,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0095_part34.wav,34,2:50,0.1156,0.4449,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0153_part26.wav,26,2:10,0.1156,0.4276,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0168_part17.wav,17,1:25,0.1155,0.435,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0099_part58.wav,58,4:50,0.1153,0.4923,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part21.wav,21,1:45,0.1152,0.4843,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part14.wav,14,1:10,0.1151,0.4317,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0006_part35.wav,35,2:55,0.115,0.4889,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0170_part7.wav,7,0:35,0.115,0.4637,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0098_part51.wav,51,4:15,0.1149,0.4542,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0069_part61.wav,61,5:05,0.1149,0.4401,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0082_part34.wav,34,2:50,0.1149,0.5009,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0075_part7.wav,7,0:35,0.1148,0.5458,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0170_part3.wav,3,0:15,0.1148,0.4432,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0172_part19.wav,19,1:35,0.1148,0.4793,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part1.wav,1,0:05,0.1147,0.4631,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0098_part26.wav,26,2:10,0.1147,0.4802,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part1.wav,1,0:05,0.1146,0.5086,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0153_part37.wav,37,3:05,0.1146,0.4997,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0171_part1.wav,1,0:05,0.1145,0.439,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0096_part12.wav,12,1:00,0.1144,0.4674,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0168_part15.wav,15,1:15,0.1143,0.4735,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0096_part17.wav,17,1:25,0.1142,0.5443,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0172_part1.wav,1,0:05,0.1142,0.4804,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0067_part9.wav,9,0:45,0.1141,0.4181,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0096_part28.wav,28,2:20,0.1141,0.4473,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0076_part7.wav,7,0:35,0.114,0.4472,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0170_part2.wav,2,0:10,0.114,0.4898,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0086_part5.wav,5,0:25,0.114,0.4664,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part44.wav,44,3:40,0.1137,0.4577,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0096_part3.wav,3,0:15,0.1137,0.4965,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0084_part65.wav,65,5:25,0.1137,0.4588,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0137_part64.wav,64,5:20,0.1137,0.4858,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0096_part19.wav,19,1:35,0.1136,0.4842,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0099_part34.wav,34,2:50,0.1135,0.4632,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0163_part19.wav,19,1:35,0.1134,0.507,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0084_part60.wav,60,5:00,0.1134,0.4428,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0039_part2.wav,2,0:10,0.1132,0.4352,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0081_part13.wav,13,1:05,0.1132,0.4261,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0081_part10.wav,10,0:50,0.1129,0.4648,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0084_part64.wav,64,5:20,0.1128,0.444,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0171_part17.wav,17,1:25,0.1128,0.4636,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0137_part37.wav,37,3:05,0.1128,0.5097,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part34.wav,34,2:50,0.1128,0.4453,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0169_part7.wav,7,0:35,0.1126,0.487,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part8.wav,8,0:40,0.1126,0.5391,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0006_part61.wav,61,5:05,0.1125,0.5045,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0069_part49.wav,49,4:05,0.1125,0.5098,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0139_part18.wav,18,1:30,0.1124,0.4738,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0148_part4.wav,4,0:20,0.1124,0.4987,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0086_part61.wav,61,5:05,0.1123,0.5023,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0169_part11.wav,11,0:55,0.1123,0.381,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0081_part46.wav,46,3:50,0.1121,0.4886,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0138_part8.wav,8,0:40,0.112,0.498,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0172_part21.wav,21,1:45,0.1119,0.4524,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0082_part27.wav,27,2:15,0.1117,0.5203,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0142_part0.wav,0,0:00,0.1117,0.4686,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0168_part0.wav,0,0:00,0.1116,0.4884,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0061_part5.wav,5,0:25,0.1115,0.3955,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0096_part23.wav,23,1:55,0.1115,0.5101,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part58.wav,58,4:50,0.1115,0.4648,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0169_part15.wav,15,1:15,0.1115,0.5104,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0084_part26.wav,26,2:10,0.1115,0.521,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0173_part2.wav,2,0:10,0.1114,0.5055,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0070_part13.wav,13,1:05,0.1114,0.5159,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0139_part16.wav,16,1:20,0.1113,0.4891,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0085_part6.wav,6,0:30,0.1112,0.4715,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part26.wav,26,2:10,0.1112,0.5146,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0148_part13.wav,13,1:05,0.1112,0.5165,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part20.wav,20,1:40,0.111,0.4851,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0145_part33.wav,33,2:45,0.1109,0.4373,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0173_part4.wav,4,0:20,0.1109,0.4854,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0141_part49.wav,49,4:05,0.1108,0.4753,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0154_part22.wav,22,1:50,0.1107,0.5157,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0148_part0.wav,0,0:00,0.1106,0.4699,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part63.wav,63,5:15,0.1105,0.4648,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0084_part23.wav,23,1:55,0.1104,0.4614,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0139_part35.wav,35,2:55,0.1103,0.4888,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0145_part32.wav,32,2:40,0.1102,0.4629,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0169_part2.wav,2,0:10,0.1102,0.4596,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0140_part37.wav,37,3:05,0.1101,0.4975,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0081_part51.wav,51,4:15,0.1101,0.4148,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0082_part4.wav,4,0:20,0.11,0.5252,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0099_part27.wav,27,2:15,0.1099,0.5477,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0169_part8.wav,8,0:40,0.1099,0.518,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0148_part5.wav,5,0:25,0.1099,0.4597,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0077_part59.wav,59,4:55,0.1099,0.4624,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0135_part27.wav,27,2:15,0.1098,0.4689,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0098_part8.wav,8,0:40,0.1098,0.4865,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0084_part11.wav,11,0:55,0.1098,0.4758,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0083_part11.wav,11,0:55,0.1097,0.477,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0139_part62.wav,62,5:10,0.1096,0.4882,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0143_part36.wav,36,3:00,0.1095,0.4659,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0098_part33.wav,33,2:45,0.1095,0.4747,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0168_part6.wav,6,0:30,0.1094,0.4799,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0164_part3.wav,3,0:15,0.1094,0.4969,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0082_part42.wav,42,3:30,0.1092,0.3947,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0082_part10.wav,10,0:50,0.1092,0.4083,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0099_part43.wav,43,3:35,0.1091,0.4917,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0141_part57.wav,57,4:45,0.1089,0.4493,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0099_part56.wav,56,4:40,0.1089,0.4775,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0039_part35.wav,35,2:55,0.1088,0.4078,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0095_part19.wav,19,1:35,0.1087,0.4225,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0083_part17.wav,17,1:25,0.1087,0.4792,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0169_part17.wav,17,1:25,0.1086,0.4856,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0140_part11.wav,11,0:55,0.1084,0.4778,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0051_part8.wav,8,0:40,0.1083,0.4771,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0173_part13.wav,13,1:05,0.1082,0.4599,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0081_part60.wav,60,5:00,0.1081,0.433,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0163_part15.wav,15,1:15,0.108,0.4806,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0137_part28.wav,28,2:20,0.108,0.4728,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0100_part5.wav,5,0:25,0.108,0.4055,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
ml17_280a_0169_part6.wav,6,0:30,0.1079,0.461,⚠️ ANOMALIE,Score Isolation Forest élevé,Anomaly,
ml17_280a_0168_part20.wav,20,1:40,0.1078,0.4803,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0145_part23.wav,23,1:55,0.1077,0.4842,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0051_part10.wav,10,0:50,0.1076,0.5265,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0172_part0.wav,0,0:00,0.1076,0.4676,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,Anomaly,
ml17_280a_0086_part38.wav,38,3:10,0.1076,0.4907,⚠️ ANOMALIE,Forte distance KNN aux voisins bruit,To_validate,
ml17_280a_0006_part13.wav,13,1:05,0.1076,0.4506,⚠️ ANOMALIE,Score Isolation Forest élevé,To_validate,
